date,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather_main,weather_description
2024-05-02 19:00:00,14.75,14.34,1004,79,11.15,75,10000,3.6,100,Clouds,broken clouds
2024-05-02 19:30:00,14.6,14.18,1005,79,11,75,10000,3.6,100,Rain,moderate rain
2024-05-02 20:00:00,14.21,13.75,1004,79,10.62,75,10000,2.06,90,Rain,moderate rain
2024-05-02 20:30:00,13.92,13.46,1005,80,10.53,75,10000,1.54,0,Rain,light rain
2024-05-02 21:00:00,13.38,12.94,1006,83,10.56,75,10000,1.03,0,Rain,light rain
2024-05-02 21:30:00,13.14,12.7,1006,84,10.5,75,10000,1.03,80,Rain,light rain
2024-05-02 22:00:00,12.66,12.25,1006,87,10.55,75,10000,4.12,230,Rain,light rain
2024-05-02 22:30:00,13.07,12.7,1006,87,10.96,75,10000,4.12,230,Drizzle,light intensity drizzle rain
2024-05-02 23:00:00,13.05,12.73,1006,89,11.28,75,10000,4.63,240,Rain,moderate rain
2024-05-02 23:30:00,12.56,12.25,1007,91,11.13,75,6000,4.63,240,Rain,moderate rain
2024-05-03 00:00:00,12.32,11.98,1007,91,10.89,75,8000,4.12,230,Rain,light intensity shower rain
2024-05-03 00:30:00,11.97,11.62,1006,92,10.71,75,7000,4.12,230,Drizzle,light intensity drizzle rain
2024-05-03 01:00:00,11.89,11.54,1006,92,10.63,75,8000,4.12,270,Rain,light rain
2024-05-03 01:30:00,11.52,11.1,1006,91,10.1,75,6000,4.12,250,Rain,light rain
2024-05-03 02:00:00,11.51,11.09,1006,91,10.09,75,3500,3.09,250,Mist,mist
2024-05-03 02:30:00,11.34,10.96,1006,93,10.25,75,2500,4.12,240,Mist,mist
2024-05-03 03:00:00,11.37,10.96,1006,92,10.12,75,3000,3.6,220,Mist,mist
2024-05-03 03:30:00,11.3,10.91,1006,93,10.21,75,3500,3.6,220,Mist,mist
2024-05-03 04:00:00,11.26,10.9,1007,94,10.33,75,3500,4.12,220,Mist,mist
2024-05-03 04:30:00,11.26,10.9,1006,94,10.33,75,2000,4.12,220,Mist,mist
2024-05-03 05:00:00,11.11,10.7,1006,93,10.02,75,1500,3.6,230,Mist,mist
2024-05-03 05:30:00,11.11,10.7,1006,93,10.02,75,800,3.6,230,Fog,fog
2024-05-03 06:00:00,10.63,10.26,1006,96,10.02,75,800,3.09,230,Fog,fog
2024-05-03 06:30:00,10.63,10.26,1006,96,10.02,75,800,3.09,230,Fog,fog
2024-05-03 07:00:00,11.1,10.69,1007,93,10.01,75,1200,3.6,230,Mist,mist
2024-05-03 07:30:00,11.26,10.87,1006,93,10.17,75,1500,3.6,230,Mist,mist
2024-05-03 08:00:00,11.54,11.18,1007,93,10.45,75,2500,3.09,220,Mist,mist
2024-05-03 08:30:00,11.85,11.49,1006,92,10.59,75,5000,4.12,220,Mist,mist
2024-05-03 09:00:00,12.01,11.62,1007,90,10.42,75,5000,3.6,230,Mist,mist
2024-05-03 09:30:00,12.01,11.59,1007,89,10.26,75,8000,3.6,360,Drizzle,light intensity drizzle
2024-05-03 10:00:00,12.01,11.59,1007,89,10.26,75,8000,2.57,350,Drizzle,light intensity drizzle
2024-05-03 10:30:00,11.72,11.3,1007,90,10.14,75,9000,3.09,300,Drizzle,light intensity drizzle
2024-05-03 11:00:00,11.8,11.41,1007,91,10.38,75,10000,3.09,300,Drizzle,light intensity drizzle
2024-05-03 11:30:00,12.16,11.81,1007,91,10.74,75,10000,3.09,290,Drizzle,light intensity drizzle
2024-05-03 12:00:00,12.67,12.34,1007,90,11.07,75,10000,3.09,280,Drizzle,light intensity drizzle
2024-05-03 12:30:00,12.71,12.33,1007,88,10.78,75,10000,3.09,280,Drizzle,light intensity drizzle
2024-05-03 13:00:00,12.87,12.48,1007,87,10.76,75,10000,4.12,250,Clouds,broken clouds
2024-05-03 13:30:00,13.85,13.54,1007,86,11.55,75,10000,3.6,270,Rain,light rain
2024-05-03 14:00:00,14.33,13.99,1008,83,11.48,75,9000,4.12,260,Rain,light rain
2024-05-03 14:30:00,14.51,14.18,1008,83,11.66,75,10000,3.6,250,Rain,light rain
2024-05-03 15:00:00,14.5,14.15,1007,82,11.47,75,10000,4.12,270,Rain,light rain
2024-05-03 15:30:00,14.66,14.32,1007,82,11.62,75,10000,4.12,260,Rain,light rain
2024-05-03 16:00:00,13.98,13.6,1008,83,11.14,75,10000,3.6,250,Drizzle,light intensity drizzle
2024-05-03 16:30:00,13.97,13.64,1008,85,11.49,75,10000,4.12,240,Rain,light rain
2024-05-03 17:00:00,13.63,13.29,1008,86,11.33,75,10000,4.63,250,Rain,light rain
2024-05-03 17:30:00,13.57,13.25,1008,87,11.45,75,10000,4.63,250,Clouds,broken clouds
2024-05-03 18:00:00,13.23,12.91,1008,88,11.29,75,10000,4.63,240,Drizzle,light intensity drizzle
2024-05-03 18:30:00,13.22,12.9,1008,88,11.28,75,9000,4.63,240,Drizzle,light intensity drizzle
2024-05-03 19:00:00,13.19,12.86,1008,88,11.25,75,10000,4.63,240,Drizzle,light intensity drizzle rain
2024-05-03 19:30:00,13.19,12.86,1008,88,11.25,75,10000,4.63,240,Drizzle,light intensity drizzle
2024-05-03 20:00:00,12.82,12.48,1007,89,11.05,75,8000,4.12,250,Drizzle,light intensity drizzle rain
2024-05-03 20:30:00,12.5,12.16,1008,90,10.91,75,3500,4.12,250,Mist,mist
2024-05-03 21:00:00,12.35,11.99,1008,90,10.76,75,4000,5.14,240,Mist,mist
2024-05-03 21:30:00,12.11,11.75,1008,91,10.69,75,8000,5.14,240,Clouds,broken clouds
2024-05-03 22:00:00,12.03,11.66,1008,91,10.61,100,8000,4.63,230,Drizzle,light intensity drizzle
2024-05-03 22:30:00,11.88,11.5,1008,91,10.46,75,8000,4.63,230,Drizzle,light intensity drizzle
2024-05-03 23:00:00,11.69,11.26,1008,90,10.11,75,8000,5.14,230,Clouds,broken clouds
2024-05-03 23:30:00,11.61,11.18,1008,90,10.03,75,8000,5.14,230,Clouds,broken clouds
2024-05-04 00:00:00,11.26,10.82,1008,91,9.85,100,7000,5.66,230,Clouds,overcast clouds
2024-05-04 00:30:00,11.16,10.66,1008,89,9.42,100,8000,5.66,230,Clouds,overcast clouds
2024-05-04 01:00:00,11.16,10.66,1008,89,9.42,100,8000,5.14,230,Clouds,overcast clouds
2024-05-04 01:30:00,11.16,10.63,1008,88,9.25,100,8000,5.14,230,Clouds,overcast clouds
2024-05-04 02:00:00,11.16,10.63,1008,88,9.25,75,6000,5.14,230,Drizzle,light intensity drizzle rain
2024-05-04 02:30:00,10.59,10.11,1008,92,9.35,75,6000,5.14,250,Drizzle,light intensity drizzle rain
2024-05-04 03:00:00,10.59,10.11,1009,92,9.35,75,6000,5.14,240,Drizzle,light intensity drizzle rain
2024-05-04 03:30:00,10.87,10.34,1008,89,9.13,75,6000,4.92,250,Drizzle,light intensity drizzle rain
2024-05-04 04:00:00,10.79,10.27,1008,90,9.22,75,8000,5.14,240,Drizzle,light intensity drizzle rain
2024-05-04 04:30:00,10.75,10.23,1007,90,9.18,75,8000,5.14,240,Drizzle,light intensity drizzle rain
2024-05-04 05:00:00,10.75,10.23,1007,90,9.18,75,8000,5.14,260,Drizzle,light intensity drizzle rain
2024-05-04 05:30:00,10.75,10.26,1008,91,9.34,75,8000,4.92,260,Drizzle,light intensity drizzle
2024-05-04 06:00:00,10.75,10.26,1008,91,9.34,75,10000,4.63,230,Clouds,broken clouds
2024-05-04 06:30:00,10.75,10.26,1008,91,9.34,75,10000,4.63,230,Rain,light rain
2024-05-04 07:00:00,10.59,10.13,1007,93,9.51,75,10000,4.63,230,Drizzle,light intensity drizzle rain
2024-05-04 07:30:00,10.59,10.13,1008,93,9.51,75,10000,4.63,230,Drizzle,light intensity drizzle
2024-05-04 08:00:00,10.63,10.18,1007,93,9.55,75,3000,5.14,240,Mist,mist
2024-05-04 08:30:00,11.23,10.73,1008,89,9.49,75,8000,5.14,240,Drizzle,light intensity drizzle
2024-05-04 09:00:00,10.97,10.52,1009,92,9.72,75,10000,5.14,230,Rain,light rain
2024-05-04 09:30:00,11.17,10.72,1009,91,9.76,75,10000,5.14,230,Rain,light rain
2024-05-04 10:00:00,11.5,11.03,1009,89,9.75,75,10000,4.63,230,Rain,light rain
2024-05-04 10:30:00,12.06,11.59,1009,87,9.96,75,10000,4.63,230,Rain,light rain
2024-05-04 11:00:00,11.66,11.21,1009,89,9.91,75,10000,6.17,230,Rain,light rain
2024-05-04 11:30:00,11.66,11.18,1009,88,9.74,75,10000,6.17,230,Rain,light rain
2024-05-04 12:00:00,12.46,11.95,1009,84,9.83,75,10000,5.14,240,Rain,light rain
2024-05-04 12:30:00,11.95,11.52,1008,89,10.2,75,10000,5.14,250,Clouds,broken clouds
2024-05-04 13:00:00,12.04,11.62,1008,89,10.28,75,10000,5.66,240,Clouds,broken clouds
2024-05-04 13:30:00,12.19,11.79,1009,89,10.43,75,10000,5.66,240,Clouds,broken clouds
2024-05-04 14:00:00,12.77,12.37,1008,87,10.66,75,10000,5.66,240,Clouds,broken clouds
2024-05-04 14:30:00,12.64,12.21,1008,86,10.36,75,10000,5.66,240,Rain,light rain
2024-05-04 15:00:00,12.64,12.23,1008,87,10.54,75,10000,5.14,240,Rain,light rain
2024-05-04 15:30:00,12.77,12.35,1008,86,10.49,75,10000,5.14,240,Rain,light rain
2024-05-04 16:00:00,12.8,12.36,1008,85,10.34,75,10000,4.12,230,Rain,light rain
2024-05-04 16:30:00,13.05,12.58,1008,83,10.23,75,10000,4.12,230,Clouds,broken clouds
2024-05-04 17:00:00,12.9,12.47,1008,85,10.44,75,10000,4.12,270,Clouds,broken clouds
2024-05-04 17:30:00,13.17,12.63,1008,80,9.8,75,10000,4.02,270,Clouds,broken clouds
2024-05-04 18:00:00,12.69,12.18,1008,83,9.88,75,10000,2.57,240,Clouds,broken clouds
2024-05-04 18:30:00,12.89,12.32,1009,80,9.53,75,10000,2.57,240,Clouds,broken clouds
2024-05-04 19:00:00,12.97,12.41,1009,80,9.61,75,10000,3.09,220,Clouds,broken clouds
2024-05-04 19:30:00,12.94,12.35,1008,79,9.39,75,10000,3.09,220,Clouds,broken clouds
2024-05-04 20:00:00,12.94,12.38,1009,80,9.58,75,10000,2.57,220,Clouds,broken clouds
2024-05-04 20:30:00,12.36,11.79,1008,82,9.38,75,10000,2.57,220,Clouds,broken clouds
2024-05-04 21:00:00,12.5,11.87,1008,79,8.96,75,10000,2.57,230,Clouds,broken clouds
2024-05-04 21:30:00,12.49,11.88,1009,80,9.14,75,10000,2.57,230,Clouds,broken clouds
2024-05-04 22:00:00,12.47,11.84,1009,79,8.93,75,10000,2.57,230,Clouds,broken clouds
2024-05-04 22:30:00,12.32,11.72,1009,81,9.16,75,10000,2.57,230,Clouds,broken clouds
2024-05-04 23:00:00,12.32,11.72,1009,81,9.16,75,10000,2.57,250,Clouds,broken clouds
2024-05-04 23:30:00,11.96,11.33,1009,81,8.81,75,10000,2.57,250,Clouds,broken clouds
2024-05-05 00:00:00,11.88,11.26,1008,82,8.91,75,10000,2.06,250,Clouds,broken clouds
2024-05-05 00:30:00,11.88,11.29,1009,83,9.09,75,10000,2.57,270,Clouds,broken clouds
2024-05-05 01:00:00,11.35,10.76,1008,85,8.92,75,10000,3.09,280,Clouds,broken clouds
2024-05-05 01:30:00,11.26,10.63,1008,84,8.66,75,10000,2.06,250,Clouds,broken clouds
2024-05-05 02:00:00,10.97,10.39,1008,87,8.89,75,10000,1.54,0,Clouds,broken clouds
2024-05-05 02:30:00,11.09,10.5,1008,86,8.84,75,10000,1.54,0,Clouds,broken clouds
2024-05-05 03:00:00,10.76,10.14,1008,86,8.52,75,10000,1.54,0,Clouds,broken clouds
2024-05-05 03:30:00,10.57,9.95,1008,87,8.5,75,10000,1.03,0,Clouds,broken clouds
2024-05-05 04:00:00,10.66,10.05,1008,87,8.59,75,10000,1.54,0,Clouds,broken clouds
2024-05-05 04:30:00,10.47,9.84,1008,87,8.4,75,10000,2.06,270,Clouds,broken clouds
2024-05-05 05:00:00,10.45,9.8,1008,86,8.21,75,10000,1.79,270,Clouds,broken clouds
2024-05-05 05:30:00,9.81,8.92,1008,87,7.75,75,10000,2.06,210,Clouds,broken clouds
2024-05-05 06:00:00,9.57,8.64,1008,88,7.68,75,10000,2.06,210,Clouds,broken clouds
2024-05-05 06:30:00,8.94,7.91,1007,89,7.23,75,10000,2.06,210,Clouds,broken clouds
2024-05-05 07:00:00,8.82,7.77,1008,89,7.11,75,10000,2.06,180,Clouds,broken clouds
2024-05-05 07:30:00,9.71,8.81,1007,90,8.15,75,10000,2.06,180,Clouds,broken clouds
2024-05-05 08:00:00,11.27,10.7,1008,86,9.02,75,10000,1.54,300,Clouds,broken clouds
2024-05-05 08:30:00,12.43,11.92,1008,84,9.8,75,10000,1.34,300,Clouds,broken clouds
2024-05-05 09:00:00,13.54,13.06,1007,81,10.35,75,10000,0.51,0,Clouds,broken clouds
2024-05-05 09:30:00,14.26,13.73,1008,76,10.09,40,10000,1.03,0,Clouds,scattered clouds
2024-05-05 10:00:00,14.47,13.9,1007,74,9.9,40,10000,1.54,0,Clouds,scattered clouds
2024-05-05 10:30:00,14.7,14.16,1008,74,10.12,40,10000,1.54,0,Clouds,scattered clouds
2024-05-05 11:00:00,15.1,14.52,1007,71,9.89,40,10000,2.06,0,Clouds,scattered clouds
2024-05-05 11:30:00,15.89,15.23,1007,65,9.33,40,10000,2.06,0,Clouds,scattered clouds
2024-05-05 12:00:00,15.68,15.03,1007,66,9.35,40,10000,3.6,90,Clouds,scattered clouds
2024-05-05 12:30:00,16.09,15.4,1007,63,9.05,20,10000,2.57,80,Clouds,few clouds
2024-05-05 13:00:00,16.09,15.43,1007,64,9.29,20,10000,2.57,100,Clouds,few clouds
2024-05-05 13:30:00,16.31,15.69,1007,65,9.73,20,10000,4.12,80,Clouds,few clouds
2024-05-05 14:00:00,16.6,15.91,1007,61,9.06,20,10000,4.02,80,Clouds,few clouds
2024-05-05 14:30:00,16.98,16.3,1007,60,9.17,20,10000,4.12,100,Clouds,few clouds
2024-05-05 15:00:00,16.78,16.16,1007,63,9.71,20,10000,5.66,80,Clouds,few clouds
2024-05-05 15:30:00,16.58,15.99,1007,65,9.98,20,10000,5.36,80,Clouds,few clouds
2024-05-05 16:00:00,16.31,15.64,1006,63,9.26,20,10000,4.92,80,Clouds,few clouds
2024-05-05 16:30:00,16.45,15.85,1007,65,9.86,75,10000,4.92,80,Clouds,broken clouds
2024-05-05 17:00:00,15.27,14.65,1007,69,9.62,75,10000,4.63,50,Clouds,broken clouds
2024-05-05 17:30:00,16.56,15.81,1007,59,8.53,40,10000,4.63,50,Clouds,scattered clouds
2024-05-05 18:00:00,16.58,15.7,1006,54,7.25,40,10000,3.6,70,Clouds,scattered clouds
2024-05-05 18:30:00,15.4,14.69,1006,65,8.86,40,10000,4.12,90,Clouds,scattered clouds
2024-05-05 19:00:00,15.45,14.62,1006,60,7.73,40,10000,4.12,100,Clouds,scattered clouds
2024-05-05 19:30:00,13.83,13.1,1007,70,8.46,40,10000,3.6,100,Clouds,scattered clouds
2024-05-05 20:00:00,13.07,12.44,1007,77,9.14,40,10000,3.6,90,Clouds,scattered clouds
2024-05-05 20:30:00,13.03,12.37,1007,76,8.9,75,10000,3.6,90,Clouds,broken clouds
2024-05-05 21:00:00,11.38,10.74,1007,83,8.6,75,10000,3.09,80,Clouds,broken clouds
2024-05-05 21:30:00,11.66,10.97,1007,80,8.33,75,10000,3.09,80,Clouds,broken clouds
2024-05-05 22:00:00,11.27,10.59,1007,82,8.31,75,10000,2.57,80,Clouds,broken clouds
2024-05-05 22:30:00,11.03,10.33,1007,82,8.08,75,10000,2.57,80,Clouds,broken clouds
2024-05-05 23:00:00,11.32,10.6,1008,80,8,75,10000,2.06,110,Clouds,broken clouds
2024-05-05 23:30:00,11.16,10.47,1008,82,8.21,75,10000,2.06,340,Clouds,broken clouds
2024-05-06 00:00:00,11.35,10.68,1008,82,8.39,75,10000,1.54,360,Clouds,broken clouds
2024-05-06 00:30:00,11.56,10.89,1008,81,8.42,75,10000,1.54,0,Clouds,broken clouds
2024-05-06 01:00:00,11.57,10.98,1009,84,8.96,75,10000,2.06,130,Clouds,broken clouds
2024-05-06 01:30:00,11.75,11.17,1008,84,9.14,75,10000,2.06,130,Drizzle,light intensity drizzle
2024-05-06 02:00:00,11.82,11.28,1008,85,9.38,75,10000,2.57,30,Drizzle,light intensity drizzle
2024-05-06 02:30:00,11.84,11.33,1008,86,9.58,75,10000,1.54,80,Drizzle,light intensity drizzle
2024-05-06 03:00:00,11.85,11.36,1008,87,9.76,75,10000,2.06,120,Rain,light rain
2024-05-06 03:30:00,11.78,11.36,1008,90,10.2,75,10000,2.06,120,Rain,light rain
2024-05-06 04:00:00,11.71,11.29,1008,90,10.13,75,10000,1.54,340,Rain,light rain
2024-05-06 04:30:00,11.66,11.31,1008,93,10.57,75,10000,2.06,300,Drizzle,light intensity drizzle
2024-05-06 05:00:00,11.99,11.59,1009,90,10.4,75,10000,2.06,300,Drizzle,light intensity drizzle
2024-05-06 05:30:00,11.99,11.59,1009,90,10.4,75,8000,2.06,300,Rain,light rain
2024-05-06 06:00:00,11.96,11.59,1009,91,10.54,75,8000,2.06,250,Drizzle,light intensity drizzle rain
2024-05-06 06:30:00,11.96,11.59,1009,91,10.54,75,7000,2.06,290,Drizzle,light intensity drizzle rain
2024-05-06 07:00:00,11.96,11.64,1009,93,10.86,75,9000,1.54,0,Drizzle,light intensity drizzle rain
2024-05-06 07:30:00,12.07,11.79,1009,94,11.13,75,10000,1.54,0,Rain,light rain
2024-05-06 08:00:00,12.35,12.04,1009,92,11.09,75,10000,2.57,300,Rain,light rain
2024-05-06 08:30:00,12.33,12.07,1009,94,11.39,75,10000,3.09,310,Rain,light rain
2024-05-06 09:00:00,12.75,12.48,1010,92,11.48,75,10000,3.6,320,Rain,light rain
2024-05-06 09:30:00,12.9,12.65,1010,92,11.63,75,10000,3.6,320,Rain,light rain
2024-05-06 10:00:00,12.38,12.13,1010,94,11.44,75,10000,3.6,330,Rain,light rain
2024-05-06 10:30:00,12.41,12.13,1010,93,11.31,75,10000,4.12,330,Drizzle,light intensity drizzle rain
2024-05-06 11:00:00,13.03,12.74,1011,90,11.43,75,10000,5.14,340,Rain,light rain
2024-05-06 11:30:00,12.32,11.98,1010,91,10.89,75,10000,4.63,340,Rain,light rain
2024-05-06 12:00:00,12.22,11.87,1011,91,10.8,75,10000,4.63,340,Rain,light rain
2024-05-06 12:30:00,12.59,12.23,1010,89,10.83,75,10000,5.14,320,Rain,light rain
2024-05-06 13:00:00,13.39,12.98,1012,84,10.74,75,10000,4.12,330,Rain,light rain
2024-05-06 13:30:00,13.08,12.66,1012,85,10.62,75,10000,4.12,320,Clouds,broken clouds
2024-05-06 14:00:00,13.11,12.72,1012,86,10.82,75,10000,4.63,350,Clouds,broken clouds
2024-05-06 14:30:00,13.81,13.31,1013,79,10.24,75,10000,5.14,320,Rain,light rain
2024-05-06 15:00:00,13.42,12.93,1012,81,10.23,75,10000,4.12,310,Rain,light rain
2024-05-06 15:30:00,13.69,13.2,1012,80,10.31,75,10000,5.14,310,Clouds,broken clouds
2024-05-06 16:00:00,13.69,13.2,1012,80,10.31,75,10000,4.92,310,Clouds,broken clouds
2024-05-06 16:30:00,13.47,12.96,1013,80,10.09,75,10000,5.14,310,Rain,light rain
2024-05-06 17:00:00,13.69,13.2,1013,80,10.31,75,10000,5.14,320,Rain,light rain
2024-05-06 17:30:00,13.69,13.26,1014,82,10.68,75,10000,5.14,320,Clouds,broken clouds
2024-05-06 18:00:00,13.69,13.26,1013,82,10.68,75,10000,5.14,320,Clouds,broken clouds
2024-05-06 18:30:00,13.56,13.03,1015,79,9.99,75,10000,5.66,320,Clouds,broken clouds
2024-05-06 19:00:00,13.43,12.92,1015,80,10.05,75,10000,5.36,320,Clouds,broken clouds
2024-05-06 19:30:00,13.19,12.68,1016,81,10.01,75,10000,4.63,310,Clouds,broken clouds
2024-05-06 20:00:00,13.17,12.66,1016,81,9.99,75,10000,4.63,310,Clouds,broken clouds
2024-05-06 20:30:00,12.9,12.36,1016,81,9.72,75,10000,4.63,310,Clouds,broken clouds
2024-05-06 21:00:00,12.9,12.36,1017,81,9.72,75,10000,4.47,310,Clouds,broken clouds
2024-05-06 21:30:00,12.75,12.22,1016,82,9.76,75,10000,4.63,310,Clouds,broken clouds
2024-05-06 22:00:00,12.12,11.63,1016,86,9.85,75,10000,4.47,310,Clouds,broken clouds
2024-05-06 22:30:00,11.88,11.4,1017,87,9.79,75,10000,5.14,310,Clouds,broken clouds
2024-05-06 23:00:00,11.83,11.34,1018,87,9.74,75,10000,5.14,310,Clouds,broken clouds
2024-05-06 23:30:00,11.61,11.07,1017,86,9.35,75,10000,5.14,330,Clouds,broken clouds
2024-05-07 00:00:00,11.47,10.89,1018,85,9.04,75,10000,4.92,330,Clouds,broken clouds
2024-05-07 00:30:00,11.35,10.71,1019,83,8.57,75,10000,4.63,330,Clouds,broken clouds
2024-05-07 01:00:00,10.41,9.65,1018,82,7.47,75,10000,4.12,330,Clouds,broken clouds
2024-05-07 01:30:00,10.41,9.65,1019,82,7.47,75,10000,4.63,320,Clouds,broken clouds
2024-05-07 02:00:00,10.38,9.59,1019,81,7.26,75,10000,4.12,310,Clouds,broken clouds
2024-05-07 02:30:00,10.38,9.61,1019,82,7.44,75,10000,4.12,310,Clouds,broken clouds
2024-05-07 03:00:00,10.38,9.61,1020,82,7.44,75,10000,3.6,290,Clouds,broken clouds
2024-05-07 03:30:00,9.44,7.26,1020,82,6.53,75,10000,4.12,300,Clouds,broken clouds
2024-05-07 04:00:00,9.4,7.74,1020,82,6.49,75,10000,3.09,290,Clouds,broken clouds
2024-05-07 04:30:00,9.4,7.21,1021,82,6.49,75,10000,4.12,280,Clouds,broken clouds
2024-05-07 05:00:00,9.4,8.06,1021,82,6.49,75,10000,2.57,270,Clouds,broken clouds
2024-05-07 05:30:00,9.4,7.74,1021,82,6.49,75,10000,3.09,280,Clouds,broken clouds
2024-05-07 06:00:00,9.4,6.99,1021,82,6.49,75,10000,4.63,280,Clouds,broken clouds
2024-05-07 06:30:00,9.36,7.01,1021,84,6.8,75,10000,4.47,280,Clouds,broken clouds
2024-05-07 07:00:00,9.36,7.41,1021,84,6.8,75,10000,3.6,270,Clouds,broken clouds
2024-05-07 07:30:00,9.84,7.75,1022,86,7.61,75,10000,4.12,280,Clouds,broken clouds
2024-05-07 08:00:00,10.26,9.59,1022,86,8.02,75,10000,4.02,280,Clouds,broken clouds
2024-05-07 08:30:00,10.47,9.77,1023,84,7.89,75,10000,3.09,280,Clouds,broken clouds
2024-05-07 09:00:00,10.97,10.29,1022,83,8.2,75,10000,2.57,300,Clouds,broken clouds
2024-05-07 09:30:00,11.4,10.76,1023,83,8.62,75,10000,3.6,280,Clouds,broken clouds
2024-05-07 10:00:00,11.77,11.14,1023,82,8.8,75,10000,3.58,280,Clouds,broken clouds
2024-05-07 10:30:00,12.35,11.73,1023,80,9,75,10000,3.09,270,Clouds,broken clouds
2024-05-07 11:00:00,13.08,12.51,1023,79,9.53,75,10000,2.57,270,Clouds,broken clouds
2024-05-07 11:30:00,13.65,13.06,1023,76,9.5,75,10000,2.06,280,Clouds,broken clouds
2024-05-07 12:00:00,15.32,14.79,1023,72,10.31,75,10000,1.54,0,Clouds,broken clouds
2024-05-07 12:30:00,15.97,15.45,1023,70,10.51,75,10000,2.57,270,Clouds,broken clouds
2024-05-07 13:00:00,16.21,15.74,1024,71,10.95,75,10000,2.57,270,Clouds,broken clouds
2024-05-07 13:30:00,15.64,15.11,1024,71,10.41,75,10000,2.06,270,Clouds,broken clouds
2024-05-07 14:00:00,15.79,15.28,1024,71,10.55,75,10000,3.6,80,Clouds,broken clouds
2024-05-07 14:30:00,15.4,14.88,1025,72,10.38,40,10000,3.6,80,Clouds,scattered clouds
2024-05-07 15:00:00,15.45,14.96,1024,73,10.64,40,10000,3.6,100,Clouds,scattered clouds
2024-05-07 15:30:00,15.37,14.89,1025,74,10.77,40,10000,4.12,100,Clouds,scattered clouds
2024-05-07 16:00:00,15.26,14.7,1025,71,10.04,40,10000,4.02,100,Clouds,scattered clouds
2024-05-07 16:30:00,14.89,14.31,1025,72,9.89,40,10000,3.6,90,Clouds,scattered clouds
2024-05-07 17:00:00,15.24,14.7,1025,72,10.23,40,10000,4.12,80,Clouds,scattered clouds
2024-05-07 17:30:00,15.36,14.83,1026,72,10.35,40,10000,4.02,80,Clouds,scattered clouds
2024-05-07 18:00:00,15.06,14.55,1026,74,10.47,75,10000,3.09,80,Clouds,broken clouds
2024-05-07 18:30:00,15.01,14.5,1026,74,10.42,75,10000,3.09,80,Clouds,broken clouds
2024-05-07 19:00:00,14.95,14.41,1025,73,10.16,75,10000,2.57,140,Clouds,broken clouds
2024-05-07 19:30:00,14.64,14.09,1026,74,10.06,75,10000,2.57,100,Clouds,broken clouds
2024-05-07 20:00:00,14.36,13.81,1026,75,9.99,75,10000,2.06,140,Clouds,broken clouds
2024-05-07 20:30:00,13.94,13.48,1026,80,10.55,75,10000,1.54,0,Clouds,broken clouds
2024-05-07 21:00:00,13.92,13.38,1026,77,9.96,75,10000,1.54,0,Clouds,broken clouds
2024-05-07 21:30:00,13.89,13.37,1026,78,10.12,75,10000,1.54,0,Clouds,broken clouds
2024-05-07 22:00:00,13.96,13.47,1027,79,10.38,75,10000,3.09,250,Clouds,broken clouds
2024-05-07 22:30:00,13.62,13.18,1027,82,10.61,75,10000,3.09,250,Clouds,broken clouds
2024-05-07 23:00:00,13.72,13.26,1027,81,10.52,75,10000,3.09,250,Clouds,broken clouds
2024-05-07 23:30:00,13.54,13.06,1027,81,10.35,75,10000,3.09,250,Clouds,broken clouds
2024-05-08 00:00:00,13.46,12.95,1027,80,10.08,75,10000,2.06,280,Clouds,broken clouds
2024-05-08 00:30:00,13.11,12.59,1027,81,9.93,75,10000,2.06,170,Clouds,broken clouds
2024-05-08 01:00:00,12.71,12.15,1027,81,9.54,75,10000,2.57,190,Clouds,broken clouds
2024-05-08 01:30:00,12.74,12.21,1027,82,9.75,75,10000,2.57,190,Clouds,broken clouds
2024-05-08 02:00:00,12.65,12.14,1027,83,9.84,75,10000,1.54,250,Clouds,broken clouds
2024-05-08 02:30:00,12.26,11.71,1027,83,9.46,20,10000,1.54,240,Clouds,few clouds
2024-05-08 03:00:00,11.9,11.31,1027,83,9.11,40,10000,1.54,0,Clouds,scattered clouds
2024-05-08 03:30:00,11.59,10.97,1027,83,8.8,75,10000,1.54,0,Clouds,broken clouds
2024-05-08 04:00:00,11.72,11.09,1026,82,8.75,0,10000,2.06,180,Clear,clear sky
2024-05-08 04:30:00,11.22,10.56,1027,83,8.44,0,10000,2.06,250,Clear,clear sky
2024-05-08 05:00:00,11.19,10.56,1026,84,8.59,75,10000,3.09,180,Clouds,broken clouds
2024-05-08 05:30:00,11.34,10.72,1027,84,8.74,40,10000,3.09,180,Clouds,scattered clouds
2024-05-08 06:00:00,11.32,10.7,1027,84,8.72,75,10000,3.09,190,Clouds,broken clouds
2024-05-08 06:30:00,11.54,10.97,1027,85,9.11,75,10000,3.09,190,Clouds,broken clouds
2024-05-08 07:00:00,12.09,11.55,1027,84,9.47,75,10000,1.79,210,Clouds,broken clouds
2024-05-08 07:30:00,12.73,12.25,1027,84,10.1,75,10000,2.06,230,Clouds,broken clouds
2024-05-08 08:00:00,12.96,12.5,1027,84,10.32,75,10000,4.12,230,Clouds,broken clouds
2024-05-08 08:30:00,13.88,13.46,1027,82,10.86,40,10000,3.6,240,Clouds,scattered clouds
